0.00000000 1.00000855 0.00005000 
0.00347222 0.99998458 0.00005000 
0.00694444 0.99994281 0.00005000 
0.01041667 1.00003020 0.00005000 
0.01388889 0.99998985 0.00005000 
0.01736111 1.00007888 0.00005000 
0.02083333 0.99994694 0.00005000 
0.02430556 0.99990299 0.00005000 
0.02777778 1.00002123 0.00005000 
0.03125000 1.00009108 0.00005000 
0.03472222 1.00007072 0.00005000 
0.03819444 1.00000797 0.00005000 
0.04166667 0.99991968 0.00005000 
0.04513889 0.99992900 0.00005000 
0.04861111 0.99999195 0.00005000 
0.05208333 1.00003696 0.00005000 
0.05555556 1.00003289 0.00005000 
0.05902778 0.99994069 0.00005000 
0.06250000 0.99997751 0.00005000 
0.06597222 1.00006146 0.00005000 
0.06944444 0.99994795 0.00005000 
0.07291667 1.00000316 0.00005000 
0.07638889 1.00011317 0.00005000 
0.07986111 1.00002290 0.00005000 
0.08333333 1.00000128 0.00005000 
0.08680556 1.00003052 0.00005000 
0.09027778 0.99999190 0.00005000 
0.09375000 1.00003873 0.00005000 
0.09722222 1.00004383 0.00005000 
0.10069444 1.00000546 0.00005000 
0.10416667 1.00003958 0.00005000 
0.10763889 1.00010294 0.00005000 
0.11111111 0.99996841 0.00005000 
0.11458333 1.00006696 0.00005000 
0.11805556 0.99999419 0.00005000 
0.12152778 0.99998566 0.00005000 
0.12500000 0.99999331 0.00005000 
0.12847222 1.00006251 0.00005000 
0.13194444 1.00003172 0.00005000 
0.13541667 1.00004030 0.00005000 
0.13888889 1.00000649 0.00005000 
0.14236111 0.99996274 0.00005000 
0.14583333 1.00003740 0.00005000 
0.14930556 1.00007150 0.00005000 
0.15277778 1.00001378 0.00005000 
0.15625000 0.99999108 0.00005000 
0.15972222 1.00009641 0.00005000 
0.16319444 0.99998337 0.00005000 
0.16666667 1.00002403 0.00005000 
0.17013889 1.00000595 0.00005000 
0.17361111 0.99993692 0.00005000 
0.17708333 1.00000632 0.00005000 
0.18055556 0.99999499 0.00005000 
0.18402778 0.99999887 0.00005000 
0.18750000 0.99999292 0.00005000 
0.19097222 0.99999460 0.00005000 
0.19444444 0.99998189 0.00005000 
0.19791667 1.00002872 0.00005000 
0.20138889 1.00004709 0.00005000 
0.20486111 1.00001052 0.00005000 
0.20833333 1.00005341 0.00005000 
0.21180556 0.99997696 0.00005000 
0.21527778 0.99991396 0.00005000 
0.21875000 0.99996783 0.00005000 
0.22222222 1.00001104 0.00005000 
0.22569444 0.99998925 0.00005000 
0.22916667 0.99990185 0.00005000 
0.23263889 1.00002476 0.00005000 
0.23611111 0.99995930 0.00005000 
0.23958333 0.99994914 0.00005000 
0.24305556 0.99994522 0.00005000 
0.24652778 1.00002114 0.00005000 
0.25000000 1.00004578 0.00005000 
0.25347222 0.99998081 0.00005000 
0.25694444 1.00003013 0.00005000 
0.26041667 1.00012140 0.00005000 
0.26388889 1.00001057 0.00005000 
0.26736111 0.99994407 0.00005000 
0.27083333 1.00006372 0.00005000 
0.27430556 0.99997753 0.00005000 
0.27777778 0.99993527 0.00005000 
0.28125000 0.99985274 0.00005000 
0.28472222 0.99996380 0.00005000 
0.28819444 1.00003942 0.00005000 
0.29166667 1.00003031 0.00005000 
0.29513889 0.99994003 0.00005000 
0.29861111 0.99995324 0.00005000 
0.30208333 0.99994504 0.00005000 
0.30555556 1.00006240 0.00005000 
0.30902778 0.99998341 0.00005000 
0.31250000 0.99993597 0.00005000 
0.31597222 1.00010834 0.00005000 
0.31944444 1.00000103 0.00005000 
0.32291667 1.00003855 0.00005000 
0.32638889 0.99998383 0.00005000 
0.32986111 0.99995698 0.00005000 
0.33333333 1.00004113 0.00005000 
0.33680556 1.00004361 0.00005000 
0.34027778 0.99997717 0.00005000 
0.34375000 1.00001439 0.00005000 
0.34722222 1.00006740 0.00005000 
0.35069444 0.99994290 0.00005000 
0.35416667 0.99991793 0.00005000 
0.35763889 1.00002791 0.00005000 
0.36111111 1.00008528 0.00005000 
0.36458333 0.99996984 0.00005000 
0.36805556 0.99989345 0.00005000 
0.37152778 0.99978549 0.00005000 
0.37500000 0.99981111 0.00005000 
