20.80486640 9.99782779 0.00300000 A 
22.99887881 9.99957493 0.00300000 A 
19.17190592 10.00087260 0.00300000 A 
26.13523773 9.98768470 0.00300000 A 
6.93531907 9.99689582 0.00300000 A 
4.91917461 9.98522782 0.00300000 A 
17.15216989 9.99975065 0.00300000 A 
14.53802358 10.00057447 0.00300000 A 
9.47866102 10.01092019 0.00300000 A 
1.85948457 9.99571191 0.00300000 A 
14.03899136 10.00515887 0.00300000 A 
25.66949621 9.98902600 0.00300000 A 
18.18242972 9.99821745 0.00300000 A 
26.93419253 9.97174904 0.00300000 A 
23.54747665 10.00260362 0.00300000 A 
27.43123033 9.98982651 0.00300000 A 
5.60198018 9.97901503 0.00300000 A 
17.84050917 10.01338596 0.00300000 A 
15.53475166 9.99162325 0.00300000 A 
10.39028233 10.00359405 0.00300000 A 
14.22222409 10.01524691 0.00300000 A 
15.76910431 9.99283082 0.00300000 A 
18.46845650 9.99783875 0.00300000 A 
27.53091236 9.98964042 0.00300000 A 
12.63149743 10.02435741 0.00300000 A 
24.00515123 10.00478700 0.00300000 A 
3.41937265 9.97775527 0.00300000 A 
22.47709381 10.00526189 0.00300000 A 
24.55157943 9.99446122 0.00300000 A 
2.37371392 9.98557944 0.00300000 A 
9.82372595 10.00399114 0.00300000 A 
27.74190168 9.98037363 0.00300000 A 
29.89311416 9.99179909 0.00300000 A 
15.99850328 9.99698650 0.00300000 A 
18.15359073 10.00397147 0.00300000 A 
16.14223905 9.98760342 0.00300000 A 
14.26704747 9.99910928 0.00300000 A 
29.12319428 9.99963704 0.00300000 A 
22.75395407 10.00323093 0.00300000 A 
3.09533638 9.97918016 0.00300000 A 
29.26526866 10.00074659 0.00300000 A 
6.47618410 9.99338556 0.00300000 A 
9.38636294 9.99177465 0.00300000 A 
15.93460961 10.00118547 0.00300000 A 
3.69951153 9.98050866 0.00300000 A 
2.05647032 10.00930239 0.00300000 A 
10.85717946 10.00652898 0.00300000 A 
24.58574243 10.00071029 0.00300000 A 
5.55420985 9.99061920 0.00300000 A 
26.03695453 9.98855578 0.00300000 A 
9.17503406 9.99270326 0.00300000 A 
18.26655440 10.00366151 0.00300000 A 
22.37827945 10.00671792 0.00300000 A 
23.37053605 10.00150159 0.00300000 A 
15.56976140 9.98956840 0.00300000 A 
4.66174308 9.98342514 0.00300000 A 
1.76063940 10.00361574 0.00300000 A 
13.69430785 10.00895793 0.00300000 A 
0.09001945 10.01031407 0.00300000 A 
19.30158676 10.00255278 0.00300000 A 
26.71319548 9.99045481 0.00300000 A 
16.52910025 10.00107934 0.00300000 A 
26.83657016 9.98868679 0.00300000 A 
5.42980154 9.98488894 0.00300000 A 
19.15550791 9.99830831 0.00300000 A 
11.10541088 10.01298028 0.00300000 A 
15.80561248 9.98793607 0.00300000 A 
3.13022364 9.98616480 0.00300000 A 
0.55895896 10.00573110 0.00300000 A 
10.19780746 10.00382655 0.00300000 A 
28.37105244 9.99164940 0.00300000 A 
0.81910325 10.01838123 0.00300000 A 
11.18724632 10.00548765 0.00300000 A 
9.38060665 10.00996845 0.00300000 A 
4.54950359 9.97751674 0.00300000 A 
26.78731085 9.99206498 0.00300000 A 
14.81676624 9.99742016 0.00300000 A 
22.71738068 10.00640639 0.00300000 A 
22.14948925 10.00587868 0.00300000 A 
22.24843719 9.99106214 0.00300000 A 
19.04718152 10.00601309 0.00300000 A 
6.28615424 10.00024284 0.00300000 A 
29.60657490 9.99400657 0.00300000 A 
12.65263811 10.01223599 0.00300000 A 
9.51299281 10.01330852 0.00300000 A 
4.09921958 9.97973735 0.00300000 A 
4.90956761 9.97953119 0.00300000 A 
28.49268615 9.99822187 0.00300000 A 
15.02694037 9.99249135 0.00300000 A 
14.67102134 10.00880970 0.00300000 A 
13.78319761 10.00904909 0.00300000 A 
9.02684252 9.99809734 0.00300000 A 
28.39958397 9.98780603 0.00300000 A 
3.73232920 9.97244781 0.00300000 A 
13.76761705 10.00340664 0.00300000 A 
26.60666989 9.99000462 0.00300000 A 
8.66210256 9.99707509 0.00300000 A 
5.99581403 9.98912231 0.00300000 A 
22.19878310 9.99174989 0.00300000 A 
14.67179203 9.99596740 0.00300000 A 
